family,pair_id,gamma,seq_len_x,seq_len_y,total_mass,mass_mea,mass_vit,delta_mass,delta_mass_pct,num_mea,num_vit,num_shared,mass_shared,mass_mea_only,mass_vit_only,mean_post_mea,mean_post_vit,efficiency_mea,efficiency_vit,jaccard
RF01594,RF01594_3.sto_0,0.1,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.125,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.25,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.375,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.5,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.625,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.75,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.875,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_3.sto_0,0.95,90,96,89.71059306698821,85.79219968278537,85.70311382807114,0.08908585471422725,0.09930360693046088,90,90,89,85.25090486137577,0.5412948214096093,0.4522089666953659,0.9532466631420596,0.9522568203119014,0.9532466631420596,0.9522568203119015,0.978021978021978
RF01594,RF01594_4.sto_0,0.01,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.1,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.125,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.25,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.375,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.5,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.625,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.75,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.875,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01594,RF01594_4.sto_0,0.95,92,93,91.99895224104672,90.77819640792279,90.77819640792279,0.0,0.0,92,92,92,90.77819640792279,0.0,0.0,0.9867195261730733,0.9867195261730733,0.9867195261730738,0.9867195261730738,1.0
RF01599,RF01599_0.sto_0,0.01,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.1,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.125,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.25,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.375,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.5,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.625,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.75,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.875,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_0.sto_0,0.95,88,77,76.66909964171634,69.34068180132672,69.24357190234828,0.09710989897844513,0.12666106610388153,77,77,75,68.54523292298774,0.7954488783389995,0.6983389793605546,0.9005283350821652,0.8992671675629647,0.9005283350821652,0.8992671675629647,0.9493670886075949
RF01599,RF01599_1.sto_0,0.01,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.1,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.125,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.25,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.375,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.5,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.625,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.75,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.875,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_1.sto_0,0.95,77,83,74.93555418092407,69.12710994291486,68.46787533191637,0.6592346109984817,0.8797354182593066,75,75,72,67.6525547197229,1.4745552231919528,0.8153206121934813,0.9216947992388645,0.9129050044255516,0.9216947992388648,0.9129050044255517,0.9230769230769231
RF01599,RF01599_2.sto_0,0.01,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.1,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.125,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.25,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.375,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.5,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.625,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.75,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.875,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_2.sto_0,0.95,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.01,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.1,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.125,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.25,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.375,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.5,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.625,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.75,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.875,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_3.sto_0,0.95,88,84,83.994963598482,83.6016352264799,83.6016352264799,0.0,0.0,84,84,84,83.6016352264799,0.0,0.0,0.9952575622199993,0.9952575622199993,0.9952575622199988,0.9952575622199988,1.0
RF01599,RF01599_4.sto_0,0.01,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.1,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.125,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.25,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.375,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.5,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.625,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.75,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.875,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01599,RF01599_4.sto_0,0.95,80,88,79.80213165361073,73.46861544815818,67.9498666684287,5.518748779729478,6.915540556841475,80,80,69,65.56328864065945,7.9053268074987475,2.3865780277692394,0.9183576931019773,0.8493733333553585,0.9183576931019772,0.8493733333553587,0.7582417582417582
RF01618,RF01618_0.sto_0,0.01,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.1,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.125,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.25,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.375,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.5,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.625,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.75,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.875,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_0.sto_0,0.95,69,67,66.98247336216,65.41041769243446,65.41041769243446,0.0,0.0,67,67,67,65.41041769243446,0.0,0.0,0.9762748909318577,0.9762748909318577,0.9762748909318577,0.9762748909318577,1.0
RF01618,RF01618_1.sto_0,0.01,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.1,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.125,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.25,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.375,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.5,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.625,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.75,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.875,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_1.sto_0,0.95,63,69,62.97900624603423,61.279222913613836,61.03683351028536,0.24238940332847392,0.38487333760325426,63,63,62,60.66249393866829,0.6167289749455407,0.3743395716170806,0.9726860779938702,0.9688386271473868,0.9726860779938704,0.9688386271473867,0.96875
RF01618,RF01618_2.sto_0,0.01,67,66,64.01080675724779,51.838752162366625,59.92916494931949,-8.090412786952868,-12.639135790983932,65,64,50,49.35573561911212,2.4830165432544966,10.573429330207366,0.7975192640364097,0.9363932023331172,0.7975192640364096,0.9363932023331171,0.6329113924050633
RF01618,RF01618_2.sto_0,0.1,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.125,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.25,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.375,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.5,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.625,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.75,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.875,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_2.sto_0,0.95,67,66,64.01080675724779,60.21579753872489,59.92916494931949,0.28663258940540004,0.44778780947475766,64,64,62,59.10552572645792,1.1102718122669737,0.8236392228615703,0.9408718365425766,0.9363932023331172,0.9408718365425764,0.9363932023331171,0.9393939393939394
RF01618,RF01618_3.sto_0,0.01,63,67,62.97991724520344,59.72860489216307,59.72860489216307,0.0,0.0,63,63,63,59.72860489216307,0.0,0.0,0.948073093526398,0.948073093526398,0.9480730935263979,0.9480730935263979,1.0
RF01618,RF01618_3.sto_0,0.1,63,67,62.97991724520344,59.72860489216307,59.72860489216307,0.0,0.0,63,63,63,59.72860489216307,0.0,0.0,0.948073093526398,0.948073093526398,0.9480730935263979,0.9480730935263979,1.0
RF01618,RF01618_3.sto_0,0.125,63,67,62.97991724520344,59.72860489216307,59.72860489216307,0.0,0.0,63,63,63,59.72860489216307,0.0,0.0,0.948073093526398,0.948073093526398,0.9480730935263979,0.9480730935263979,1.0
RF01618,RF01618_3.sto_0,0.25,63,67,62.97991724520344,59.72860489216307,59.72860489216307,0.0,0.0,63,63,63,59.72860489216307,0.0,0.0,0.948073093526398,0.948073093526398,0.9480730935263979,0.9480730935263979,1.0
RF01618,RF01618_3.sto_0,0.375,63,67,62.97991724520344,59.72860489216307,59.72860489216307,0.0,0.0,63,63,63,59.72860489216307,0.0,0.0,0.948073093526398,0.948073093526398,0.9480730935263979,0.9480730935263979,1.0
RF01618,RF01618_3.sto_0,0.5,63,67,62.97991724520344,59.72860489216307,59.72860489216307,0.0,0.0,63,63,63,59.72860489216307,0.0,0.0,0.948073093526398,0.948073093526398,0.9480730935263979,0.9480730935263979,1.0
